,State,Year,Jan,Feb,March,April,May,June,July,Aug,Sept,Oct,Nov,Dec
3448,New Jersey,1995,35.6,28.8,43.3,49.4,59.0,69.4,76.1,74.3,65.5,57.8,40.5,29.8
3449,New Jersey,1996,28.8,32.0,36.5,50.5,58.3,70.1,71.7,71.9,66.2,54.1,39.8,38.4
3450,New Jersey,1997,30.3,38.0,41.2,48.4,57.1,67.8,74.0,71.0,64.4,54.2,42.1,36.1
3451,New Jersey,1998,38.8,39.1,43.2,52.4,63.3,68.5,74.4,74.1,68.2,55.2,44.7,40.0
3452,New Jersey,1999,33.1,35.4,40.0,50.8,60.5,70.6,78.4,73.8,67.2,53.0,48.6,37.6
3453,New Jersey,2000,30.0,35.3,45.6,49.8,62.0,70.3,71.0,71.0,64.4,54.9,43.0,29.0
3454,New Jersey,2001,29.8,35.0,38.2,51.4,61.6,71.0,71.1,75.5,64.8,55.4,48.8,41.1
3455,New Jersey,2002,36.9,38.4,42.9,53.9,59.2,70.1,76.1,75.8,67.8,54.1,43.2,33.3
3456,New Jersey,2003,26.4,28.2,41.3,48.5,56.9,67.4,74.5,75.1,66.9,52.9,48.5,35.5
3457,New Jersey,2004,24.6,33.1,42.8,51.9,66.0,69.0,73.2,72.4,67.6,53.6,46.4,35.6
3458,New Jersey,2005,30.1,34.2,37.1,52.5,56.6,72.1,76.0,76.4,70.2,56.3,47.4,32.5
3459,New Jersey,2006,38.7,34.2,41.8,53.4,61.4,70.1,76.7,74.2,64.3,53.6,49.6,41.7
3460,New Jersey,2007,36.7,27.1,40.9,48.6,62.8,70.6,73.7,73.4,68.0,62.1,43.5,35.6
3461,New Jersey,2008,34.3,35.2,41.7,53.0,57.9,73.0,76.0,71.3,67.4,53.4,43.7,36.6
3462,New Jersey,2009,26.9,35.1,40.8,52.5,61.3,67.6,72.0,74.9,64.7,53.4,49.2,34.4
3463,New Jersey,2010,31.2,31.1,46.2,55.5,64.0,73.9,78.3,74.9,69.2,56.0,45.0,30.8
3464,New Jersey,2011,27.2,34.4,41.2,53.9,63.7,71.9,78.4,73.5,68.9,55.8,48.9,40.5
3465,New Jersey,2012,35.6,38.9,49.8,52.6,65.1,70.0,77.8,74.7,67.0,56.8,41.5,40.6
3466,New Jersey,2013,33.9,32.8,38.6,51.5,60.9,71.2,77.8,71.4,64.4,57.1,42.9,36.0
3467,New Jersey,2014,26.0,29.5,35.4,50.3,62.0,70.6,74.1,70.8,66.9,57.0,42.0,38.7
3468,New Jersey,2015,27.9,22.3,35.9,51.5,66.1,70.3,75.2,74.3,70.7,54.5,49.7,48.0
3469,New Jersey,2016,31.4,36.0,47.0,50.7,60.2,70.6,77.2,76.9,69.7,56.7,46.7,36.3
3470,New Jersey,2017,36.2,40.4,39.0,55.9,60.0,70.5,75.5,71.7,68.4,60.5,44.4,33.3
3471,New Jersey,2018,29.2,39.5,38.3,47.9,65.3,70.0,76.1,76.8,70.3,56.5,42.7,-99.9
3472,New Mexico,1895,33.3,31.0,44.1,52.5,59.9,67.1,70.1,69.5,64.6,51.8,38.6,31.5
3473,New Mexico,1896,35.9,36.5,44.9,52.6,63.3,72.9,72.0,71.3,64.5,52.1,42.4,37.1
3474,New Mexico,1897,30.2,36.9,42.0,52.0,62.3,68.9,71.3,70.5,64.9,53.4,44.8,32.6
3475,New Mexico,1898,30.5,41.0,42.4,53.6,60.1,68.9,72.1,71.2,63.8,53.4,40.0,28.1
3476,New Mexico,1899,31.1,32.7,44.8,52.4,59.7,69.0,72.0,71.6,65.5,53.4,43.3,34.6
3477,New Mexico,1900,37.5,37.5,46.2,47.9,61.6,70.9,73.2,71.4,64.1,54.5,44.6,35.2
3478,New Mexico,1901,35.6,37.6,42.4,49.8,61.0,68.9,73.5,72.8,64.4,55.1,45.0,35.0
3479,New Mexico,1902,34.9,38.9,40.2,54.8,61.2,71.9,70.0,71.1,62.9,54.6,42.5,34.2
3480,New Mexico,1903,34.3,30.9,41.9,51.2,58.4,64.8,73.3,72.0,63.1,52.6,45.0,33.5
3481,New Mexico,1904,30.8,42.7,47.6,53.1,60.5,67.4,71.3,70.2,64.1,52.7,42.1,33.2
3482,New Mexico,1905,33.9,33.5,45.7,48.9,59.4,69.6,69.9,71.0,64.5,52.3,42.7,28.7
3483,New Mexico,1906,32.6,38.2,43.6,50.9,59.8,69.2,69.9,68.4,63.3,51.6,40.0,39.0
3484,New Mexico,1907,37.6,42.9,48.6,51.6,55.4,65.4,71.8,70.7,64.2,54.1,39.8,36.0
3485,New Mexico,1908,34.9,37.6,47.8,51.7,57.3,67.9,70.5,69.2,63.1,50.3,39.8,34.9
3486,New Mexico,1909,39.5,37.4,40.8,50.6,57.5,69.9,73.8,70.9,62.8,54.0,44.8,27.1
3487,New Mexico,1910,35.6,35.3,49.8,53.0,61.8,70.8,74.4,72.3,66.9,54.1,45.5,36.7
3488,New Mexico,1911,40.1,36.8,47.7,52.5,61.1,69.4,70.2,71.6,67.3,52.4,38.9,28.1
3489,New Mexico,1912,33.1,35.4,41.9,47.6,59.9,67.1,71.9,70.3,60.6,52.0,40.5,28.7
3490,New Mexico,1913,29.3,33.9,40.2,50.3,61.2,66.4,72.3,71.1,60.3,52.1,45.3,29.3
3491,New Mexico,1914,37.8,37.0,43.1,52.1,60.3,69.4,70.3,70.2,65.4,53.1,44.7,30.8
3492,New Mexico,1915,29.8,36.4,38.4,51.2,57.0,68.0,71.4,68.5,63.2,53.9,43.0,35.4
3493,New Mexico,1916,36.0,41.2,48.3,50.9,60.0,69.9,72.3,69.5,63.4,53.3,40.7,32.6
3494,New Mexico,1917,32.5,37.0,40.1,49.6,54.1,68.5,74.5,70.7,64.8,54.2,45.3,38.8
3495,New Mexico,1918,29.6,40.2,46.9,49.6,59.4,71.8,72.9,70.6,63.4,55.0,38.5,29.1
3496,New Mexico,1919,27.0,33.4,41.2,52.0,60.2,66.5,71.3,71.9,64.9,52.7,41.3,36.3
3497,New Mexico,1920,35.0,40.7,41.7,46.6,60.1,67.3,72.3,68.5,64.4,52.6,41.5,32.8
3498,New Mexico,1921,36.9,38.7,47.1,48.9,60.1,67.2,71.0,70.4,66.6,56.3,44.5,39.6
3499,New Mexico,1922,31.2,37.3,41.3,49.6,61.0,70.4,74.0,73.4,66.8,54.6,40.2,38.5
3500,New Mexico,1923,38.7,36.0,40.1,51.0,61.0,69.4,73.2,69.8,62.4,50.7,41.2,32.0
3501,New Mexico,1924,30.7,38.5,38.2,49.8,59.8,72.3,72.0,72.1,64.2,54.6,44.6,30.2
3502,New Mexico,1925,29.8,40.7,47.1,55.0,63.1,70.2,73.6,68.9,64.1,53.0,40.7,32.1
3503,New Mexico,1926,29.2,40.8,41.8,49.9,58.9,69.1,70.9,71.0,66.4,56.0,43.2,32.8
3504,New Mexico,1927,38.3,41.8,43.2,53.1,63.2,68.2,73.1,69.8,63.7,54.4,47.5,30.9
3505,New Mexico,1928,35.7,36.2,46.2,49.6,60.4,69.2,73.2,68.9,63.5,55.8,40.3,33.2
3506,New Mexico,1929,32.9,31.8,42.3,51.7,59.4,69.9,72.2,70.1,64.1,53.3,36.6,35.9
3507,New Mexico,1930,28.8,42.0,40.9,55.7,57.7,70.3,71.8,71.1,64.5,53.5,39.6,30.6
3508,New Mexico,1931,32.5,38.7,40.8,50.6,58.8,70.3,73.0,69.5,67.5,56.0,40.5,31.3
3509,New Mexico,1932,28.7,41.2,40.5,52.1,59.7,67.6,72.7,71.2,62.7,51.9,42.6,28.8
3510,New Mexico,1933,31.8,31.3,45.0,47.5,57.7,69.5,73.5,70.8,67.8,56.4,44.2,39.6
3511,New Mexico,1934,34.6,41.5,46.6,54.6,65.0,70.3,75.5,73.4,64.4,57.3,43.7,36.3
3512,New Mexico,1935,37.6,37.6,45.2,52.4,56.3,69.5,73.5,71.3,62.8,55.0,41.4,33.9
3513,New Mexico,1936,32.9,37.6,45.2,52.9,62.0,71.2,72.8,72.1,63.5,52.5,40.8,35.5
3514,New Mexico,1937,27.0,36.5,40.4,51.8,62.0,68.7,73.3,73.4,66.1,55.6,43.1,35.6
3515,New Mexico,1938,34.6,39.0,44.8,51.6,59.8,69.5,71.1,72.0,64.0,55.5,38.4,36.2
3516,New Mexico,1939,33.2,29.6,44.2,52.6,61.7,70.5,72.9,70.5,66.2,53.0,41.4,38.0
3517,New Mexico,1940,31.6,36.4,45.3,51.5,61.5,68.9,73.5,70.0,65.5,55.2,39.8,37.8
3518,New Mexico,1941,34.5,39.8,41.3,47.8,60.4,65.2,70.2,69.7,63.2,53.3,42.9,36.3
3519,New Mexico,1942,34.1,33.8,40.4,51.4,59.4,69.1,72.7,70.0,63.0,53.2,45.7,37.8
3520,New Mexico,1943,35.5,40.7,43.7,55.8,60.9,69.4,72.6,73.7,64.6,53.1,41.2,31.7
3521,New Mexico,1944,30.5,37.0,41.1,48.4,59.2,68.4,72.2,71.6,63.6,55.1,40.9,33.5
3522,New Mexico,1945,34.1,39.9,42.6,48.8,61.4,66.9,72.5,72.5,65.5,54.5,43.2,32.4
3523,New Mexico,1946,30.8,37.0,44.8,56.7,59.0,71.2,73.1,71.5,66.0,53.8,40.2,38.9
3524,New Mexico,1947,30.7,38.2,42.9,50.4,62.0,68.5,74.0,71.1,66.9,57.1,37.6,32.4
3525,New Mexico,1948,31.3,35.1,37.7,54.8,61.5,69.5,73.3,72.0,66.0,53.8,37.7,37.0
3526,New Mexico,1949,26.8,35.1,44.1,50.9,60.3,68.3,72.3,70.2,65.4,52.1,46.6,33.1
3527,New Mexico,1950,36.4,41.1,44.1,53.5,59.7,70.1,70.8,69.6,62.7,59.9,44.2,38.7
3528,New Mexico,1951,33.5,37.3,42.3,50.0,60.8,68.2,75.7,72.2,65.9,55.0,40.1,34.5
3529,New Mexico,1952,37.8,36.6,39.1,51.2,60.7,71.8,72.2,73.3,64.9,55.2,37.6,32.3
3530,New Mexico,1953,39.5,35.5,45.7,50.9,56.9,72.6,74.2,71.1,65.8,54.2,43.3,30.3
3531,New Mexico,1954,36.4,42.9,42.6,56.6,61.0,70.1,74.7,70.9,67.3,56.7,44.7,35.4
3532,New Mexico,1955,31.8,32.7,43.6,51.0,59.2,67.6,71.2,71.0,66.0,55.8,42.4,38.2
3533,New Mexico,1956,38.4,32.8,44.7,50.0,63.4,72.9,72.5,70.1,67.2,56.1,38.2,34.6
3534,New Mexico,1957,36.9,45.2,43.8,49.5,57.3,69.6,74.0,70.6,63.3,52.4,37.6,37.2
3535,New Mexico,1958,32.4,39.8,38.3,49.2,62.6,71.9,73.7,72.5,64.6,53.1,42.8,37.6
3536,New Mexico,1959,34.4,36.8,42.1,52.2,60.6,71.1,72.6,71.2,64.7,53.5,40.6,36.0
3537,New Mexico,1960,30.0,32.5,44.6,53.0,59.6,71.0,71.5,71.8,66.0,53.2,43.6,30.2
3538,New Mexico,1961,31.7,37.9,43.6,51.0,61.3,70.1,72.2,70.4,62.1,53.5,39.1,33.1
3539,New Mexico,1962,30.5,41.3,38.9,54.0,61.2,67.7,71.5,72.2,65.2,55.5,44.8,36.7
3540,New Mexico,1963,28.8,38.8,43.6,53.4,63.0,68.5,75.1,70.6,66.3,57.9,43.9,32.7
3541,New Mexico,1964,30.2,29.3,39.7,49.6,61.3,68.6,74.4,71.5,64.3,55.4,41.8,34.5
3542,New Mexico,1965,36.8,34.9,38.7,52.2,59.0,66.4,73.0,69.8,62.7,54.4,46.5,36.6
3543,New Mexico,1966,29.2,32.2,44.6,52.2,62.2,68.4,75.3,69.8,64.3,53.1,45.8,33.6
3544,New Mexico,1967,33.6,38.6,48.5,53.6,59.0,67.8,73.3,68.8,63.2,55.1,44.3,30.4
3545,New Mexico,1968,33.3,39.5,42.6,48.5,59.1,69.8,71.0,68.4,62.6,55.4,41.0,32.4
3546,New Mexico,1969,39.0,37.2,37.3,53.4,61.0,67.5,74.4,73.5,64.9,51.9,41.0,36.9
3547,New Mexico,1970,32.8,40.0,40.0,48.2,60.6,67.5,73.2,71.9,63.5,49.3,42.8,37.2
3548,New Mexico,1971,34.3,36.7,44.6,50.1,58.5,69.5,73.3,68.6,62.8,52.2,42.5,33.5
3549,New Mexico,1972,35.2,39.7,49.2,53.3,59.6,68.8,72.5,69.2,63.7,55.0,36.8,33.5
3550,New Mexico,1973,30.6,35.5,40.9,45.5,58.3,67.2,71.3,70.4,63.4,54.7,44.8,35.2
3551,New Mexico,1974,33.7,35.5,48.5,51.4,63.7,71.4,72.1,68.3,61.2,54.2,41.7,31.7
3552,New Mexico,1975,32.6,35.8,42.4,47.5,57.0,67.8,70.4,70.3,61.7,54.0,41.3,35.4
3553,New Mexico,1976,33.0,42.7,43.2,51.8,58.9,68.6,70.9,69.9,63.1,49.4,38.5,32.5
3554,New Mexico,1977,30.5,38.0,40.8,51.8,60.0,70.9,73.1,72.7,66.8,55.8,44.5,39.5
3555,New Mexico,1978,34.1,35.8,45.9,53.8,59.4,70.6,74.6,70.2,63.6,55.4,43.7,31.6
3556,New Mexico,1979,29.0,36.1,42.8,51.1,58.6,66.7,73.0,68.8,65.2,56.8,37.7,35.8
3557,New Mexico,1980,36.5,39.4,41.9,49.0,57.9,72.4,76.2,71.6,65.4,51.7,41.1,40.5
3558,New Mexico,1981,36.9,39.8,42.8,55.1,59.9,71.9,73.4,69.8,64.4,53.9,45.8,38.5
3559,New Mexico,1982,34.7,36.7,44.7,51.7,58.7,67.8,73.0,71.9,65.4,51.9,41.4,33.1
3560,New Mexico,1983,34.2,37.7,43.4,45.8,57.2,66.5,73.0,72.5,67.8,55.3,43.5,33.2
3561,New Mexico,1984,32.4,37.2,43.0,49.2,63.9,68.5,72.3,69.9,64.0,49.8,42.3,36.2
3562,New Mexico,1985,31.9,35.2,45.0,53.4,60.7,69.2,72.5,71.6,62.5,53.7,43.7,34.7
3563,New Mexico,1986,39.2,40.6,47.4,54.1,60.2,68.2,71.2,71.5,63.0,52.0,41.2,34.3
3564,New Mexico,1987,32.3,37.2,40.9,50.6,58.5,68.2,71.8,69.7,62.8,56.5,41.8,32.7
3565,New Mexico,1988,31.0,39.1,42.9,51.0,59.7,69.3,71.8,70.2,62.5,56.8,43.8,33.5
3566,New Mexico,1989,34.2,37.8,48.7,56.3,63.6,69.2,73.2,70.2,64.0,54.2,43.8,32.6
3567,New Mexico,1990,33.6,37.0,45.0,53.4,59.7,74.5,71.2,68.6,65.8,54.2,44.2,32.0
3568,New Mexico,1991,32.7,40.7,43.0,51.6,61.1,68.1,70.6,70.0,62.5,55.2,40.1,34.5
3569,New Mexico,1992,31.6,39.4,45.3,54.6,59.4,66.9,71.5,69.9,65.3,56.4,37.8,32.6
3570,New Mexico,1993,36.8,38.2,45.0,52.2,60.5,69.2,73.6,70.5,63.6,52.7,40.0,35.4
3571,New Mexico,1994,35.2,37.2,46.0,52.2,61.1,73.7,74.5,73.6,65.4,53.5,42.5,38.4
3572,New Mexico,1995,35.7,44.0,45.7,49.5,58.7,67.4,72.6,73.7,65.0,55.3,46.7,37.5
3573,New Mexico,1996,36.3,42.9,43.4,53.2,66.7,72.0,73.8,71.0,62.3,53.6,43.9,37.0
3574,New Mexico,1997,32.9,36.9,47.4,48.5,61.4,68.5,72.9,71.6,67.9,53.7,41.8,31.3
3575,New Mexico,1998,37.1,37.3,43.1,48.3,61.8,69.9,74.3,71.5,68.9,55.4,45.7,36.9
3576,New Mexico,1999,39.3,42.6,46.9,50.3,59.8,68.3,72.4,71.1,64.4,55.0,47.7,34.2
3577,New Mexico,2000,38.9,43.7,45.7,55.5,66.0,70.7,74.6,73.2,68.0,53.9,37.1,35.2
3578,New Mexico,2001,31.8,39.3,44.4,54.2,63.1,71.5,75.2,71.5,66.7,56.8,45.7,34.7
3579,New Mexico,2002,36.0,37.0,43.6,57.3,62.7,73.8,73.8,73.2,65.4,52.8,42.5,34.5
3580,New Mexico,2003,40.2,38.6,45.1,52.9,63.2,69.2,76.8,73.5,66.0,58.9,44.6,36.8
3581,New Mexico,2004,36.6,35.0,49.7,51.4,63.1,69.9,72.3,69.3,63.9,54.2,41.4,35.7
3582,New Mexico,2005,39.9,40.1,43.1,51.7,61.6,69.8,75.0,70.8,67.3,55.2,45.3,36.8
3583,New Mexico,2006,38.2,40.1,45.3,56.2,65.0,73.0,74.6,70.2,60.9,53.6,45.3,34.5
3584,New Mexico,2007,30.8,39.2,47.6,51.6,60.0,69.8,73.3,73.7,67.0,56.5,46.1,35.0
3585,New Mexico,2008,32.5,39.6,44.9,51.6,60.2,71.9,72.0,71.0,63.7,54.9,44.6,36.8
3586,New Mexico,2009,37.8,41.8,47.2,51.7,63.6,69.0,74.8,72.2,63.9,52.5,45.2,31.6
3587,New Mexico,2010,33.6,35.1,43.1,52.7,59.9,72.6,73.4,72.3,68.3,56.7,42.0,40.4
3588,New Mexico,2011,33.8,35.0,49.2,55.6,59.6,73.1,76.6,76.0,66.3,55.3,43.5,31.4
3589,New Mexico,2012,38.6,38.2,47.8,56.6,63.4,74.2,74.4,73.9,66.2,56.1,46.6,36.0
3590,New Mexico,2013,32.0,36.1,46.6,52.6,61.6,74.1,73.0,72.3,66.0,52.6,42.7,34.5
3591,New Mexico,2014,36.4,41.9,46.0,52.3,60.1,72.4,74.2,70.5,66.5,57.4,42.4,37.6
3592,New Mexico,2015,35.6,41.4,47.6,52.5,58.3,71.6,73.1,73.4,69.0,57.5,43.4,35.9
3593,New Mexico,2016,34.3,42.0,48.3,52.3,59.4,73.0,76.9,70.1,65.9,59.6,46.7,37.8
3594,New Mexico,2017,37.2,44.5,51.2,53.7,60.1,72.8,74.6,70.7,66.3,56.4,50.2,38.6
3595,New Mexico,2018,37.0,41.4,47.4,55.2,65.7,74.4,75.2,73.2,67.1,54.0,41.3,-99.9
3596,New York,1895,17.6,14.1,24.7,42.7,57.2,67.3,64.8,65.8,60.9,41.8,36.8,27.8
3597,New York,1896,17.2,20.6,22.4,46.4,59.6,63.0,68.8,66.9,57.2,43.9,39.6,23.1
3598,New York,1897,19.3,22.1,30.6,43.6,54.0,60.0,70.8,63.9,58.1,49.0,35.0,25.8
3599,New York,1898,20.8,24.0,37.8,40.8,54.9,65.2,70.4,68.0,61.6,49.2,34.6,24.1
3600,New York,1899,19.2,17.5,27.6,44.7,55.6,65.8,68.2,67.5,57.4,50.4,35.7,26.5
3601,New York,1900,21.7,19.9,22.7,43.2,54.2,65.3,69.1,69.7,62.1,53.7,37.0,23.7
3602,New York,1901,20.0,13.5,28.5,43.8,54.5,65.6,71.9,67.6,59.4,47.7,30.4,23.6
3603,New York,1902,17.9,18.5,36.1,44.0,53.4,60.2,67.3,63.6,59.1,47.2,41.2,21.2
3604,New York,1903,20.2,23.6,39.7,43.1,57.1,59.3,66.6,60.8,59.4,48.5,31.7,18.7
3605,New York,1904,12.3,12.9,27.8,39.0,58.0,63.9,66.7,64.0,57.2,44.6,31.8,17.2
3606,New York,1905,15.5,13.6,29.2,41.7,54.4,63.0,68.8,64.6,58.9,48.0,33.1,27.1
3607,New York,1906,27.3,20.4,24.2,42.8,54.5,64.8,67.8,68.7,61.8,47.8,34.0,21.2
3608,New York,1907,19.6,13.8,32.5,37.9,48.9,61.6,67.3,63.9,59.8,43.1,34.2,27.6
3609,New York,1908,19.8,16.2,30.8,41.5,56.9,64.8,69.9,65.0,61.9,50.1,36.2,24.2
3610,New York,1909,22.7,25.0,27.6,41.4,53.7,64.0,66.0,64.8,58.0,44.6,39.3,21.6
3611,New York,1910,21.2,18.2,37.0,47.2,52.7,61.5,69.0,65.1,58.9,49.4,32.3,17.1
3612,New York,1911,22.2,20.4,26.7,40.4,61.3,63.0,70.6,67.0,57.9,46.7,32.2,30.8
3613,New York,1912,10.8,16.4,24.9,41.7,55.6,60.4,68.2,62.3,59.1,49.3,37.5,29.4
3614,New York,1913,29.4,18.2,34.3,45.4,53.1,62.6,67.7,65.9,57.5,51.1,39.3,28.6
3615,New York,1914,19.7,12.1,27.9,39.5,56.5,62.2,66.6,66.1,57.5,51.3,34.0,21.8
3616,New York,1915,22.0,25.0,26.0,48.1,50.2,61.6,66.5,64.0,61.8,49.1,37.0,23.5
3617,New York,1916,25.3,16.2,21.8,42.3,54.5,59.5,71.4,68.2,59.2,48.3,34.8,23.7
3618,New York,1917,19.2,15.4,29.8,41.0,46.5,61.7,68.7,67.3,55.7,43.1,30.7,13.9
3619,New York,1918,9.4,18.4,31.8,42.7,59.3,59.7,67.1,67.9,54.0,49.6,37.4,28.3
3620,New York,1919,25.0,24.4,32.8,41.0,54.4,67.9,68.5,63.8,59.6,50.3,35.1,18.7
3621,New York,1920,10.4,17.5,31.3,39.9,52.5,62.7,65.3,67.3,60.4,53.2,33.8,27.1
3622,New York,1921,22.8,24.2,39.1,49.7,56.2,64.5,73.2,64.7,63.1,48.0,34.4,22.5
3623,New York,1922,16.3,23.5,32.2,43.2,57.3,64.4,67.5,65.0,60.7,48.4,36.7,24.0
3624,New York,1923,17.4,14.8,25.8,41.1,51.4,64.7,66.0,63.9,59.6,46.7,36.1,32.6
3625,New York,1924,21.4,15.8,29.2,40.2,49.2,61.1,66.2,65.2,55.5,47.4,35.8,21.5
3626,New York,1925,15.9,27.9,34.6,44.2,49.9,66.2,65.8,65.6,59.4,40.2,34.7,24.1
3627,New York,1926,20.8,18.0,23.7,36.3,51.7,59.0,66.8,66.2,57.8,45.5,35.3,19.0
3628,New York,1927,18.6,25.6,33.9,41.4,51.8,59.3,66.8,61.5,59.4,50.9,39.3,25.8
3629,New York,1928,22.2,21.2,28.3,39.3,52.7,60.3,68.4,68.8,55.7,49.3,37.0,29.1
3630,New York,1929,19.4,19.9,35.5,43.8,52.9,62.8,67.0,62.7,61.0,45.6,35.5,23.5
3631,New York,1930,21.4,24.7,29.6,41.0,55.9,66.0,67.3,65.2,61.6,46.8,38.3,25.0
3632,New York,1931,20.2,22.1,31.5,43.9,55.4,63.6,70.9,66.5,63.2,51.0,43.3,29.2
3633,New York,1932,31.9,24.8,26.1,39.4,55.0,63.1,65.7,66.9,59.5,50.3,33.3,28.5
3634,New York,1933,30.0,24.4,28.6,44.4,57.1,66.2,69.6,66.0,60.7,46.1,29.5,21.4
3635,New York,1934,22.2,7.6,27.7,42.7,56.5,66.6,69.7,63.3,62.4,45.0,39.5,21.2
3636,New York,1935,16.7,19.6,32.6,41.0,49.6,62.7,71.0,66.6,55.9,47.9,38.2,19.1
3637,New York,1936,17.7,13.9,35.8,40.0,57.4,63.9,68.2,67.1,60.1,48.1,31.6,27.6
3638,New York,1937,28.5,25.0,24.7,41.3,56.1,64.1,69.3,70.5,57.4,46.0,36.2,23.2
3639,New York,1938,19.1,24.8,34.9,45.4,53.5,64.0,69.2,69.5,55.4,49.7,37.8,25.8
3640,New York,1939,20.3,23.0,27.2,39.4,56.6,64.0,68.2,69.5,59.8,47.6,31.9,25.5
3641,New York,1940,12.0,19.6,23.8,38.6,54.9,62.4,67.7,64.7,57.1,43.7,34.9,26.7
3642,New York,1941,17.8,19.7,23.9,48.1,55.8,65.1,69.9,64.1,61.0,49.4,39.4,27.6
3643,New York,1942,19.5,17.6,34.4,46.9,58.1,64.5,68.0,65.7,59.2,49.3,36.1,20.1
3644,New York,1943,16.3,22.0,28.9,36.3,54.2,68.0,68.9,66.1,57.7,46.6,33.6,20.7
3645,New York,1944,23.3,20.6,26.4,38.6,60.5,64.7,69.4,69.1,60.2,46.4,36.5,20.2
3646,New York,1945,11.6,22.0,40.7,48.0,50.8,62.4,67.9,66.2,61.9,46.7,37.2,19.3
3647,New York,1946,21.4,19.3,41.1,41.9,53.2,62.2,67.4,62.8,61.0,52.2,40.1,26.8
3648,New York,1947,24.3,18.0,28.0,41.4,53.5,62.6,68.2,70.8,60.5,55.1,33.5,21.8
3649,New York,1948,13.8,18.2,30.8,45.5,52.5,62.6,68.8,67.3,60.5,46.3,42.8,27.3
3650,New York,1949,26.4,27.0,32.0,44.0,55.4,68.8,71.9,68.8,56.6,52.8,34.0,27.6
3651,New York,1950,29.2,19.8,24.5,39.2,54.5,63.0,66.7,65.5,56.0,50.5,37.9,23.0
3652,New York,1951,23.5,23.8,32.2,43.7,55.4,62.9,68.0,64.9,58.3,50.1,31.3,25.9
3653,New York,1952,23.4,24.6,30.1,46.4,51.5,65.0,71.4,66.7,60.3,44.3,38.7,28.2
3654,New York,1953,26.2,26.5,33.6,42.7,56.3,64.7,68.7,65.9,59.6,49.8,39.7,30.8
3655,New York,1954,17.2,28.4,30.3,45.3,52.5,65.0,66.6,64.1,58.1,51.8,36.8,24.2
3656,New York,1955,17.8,22.0,30.5,47.3,57.8,63.7,72.8,70.8,58.0,50.6,34.6,18.8
3657,New York,1956,20.2,23.9,25.6,39.7,50.4,64.0,65.3,65.4,55.5,49.3,37.7,29.0
3658,New York,1957,14.5,26.0,32.1,45.4,53.7,67.0,67.1,63.6,59.5,47.0,38.4,30.2
3659,New York,1958,20.2,15.8,31.8,45.0,51.4,58.8,68.1,65.6,58.8,47.2,38.0,16.2
3660,New York,1959,18.0,18.1,28.6,44.3,57.3,64.3,69.7,70.3,63.0,49.2,35.1,27.3
3661,New York,1960,20.9,24.5,21.5,46.2,56.7,63.1,65.8,65.9,60.6,46.9,39.5,19.6
3662,New York,1961,13.9,23.0,31.0,40.0,52.2,63.0,68.0,66.6,65.8,51.4,37.2,25.2
3663,New York,1962,19.1,18.1,31.0,43.2,57.4,64.2,65.2,65.5,55.9,48.0,32.7,21.2
3664,New York,1963,17.1,14.4,31.5,42.7,52.6,64.0,68.3,62.9,54.5,53.2,41.2,17.2
3665,New York,1964,22.6,19.6,32.1,42.8,57.6,62.5,70.0,62.8,58.4,46.0,39.0,25.7
3666,New York,1965,16.8,20.8,28.1,39.1,57.5,61.7,64.8,65.6,60.0,45.9,35.1,28.7
3667,New York,1966,17.6,21.2,32.3,40.5,50.0,64.0,68.9,66.6,56.2,46.4,39.7,25.4
3668,New York,1967,26.1,16.4,27.7,42.5,47.3,67.0,67.6,65.3,57.7,48.2,32.2,27.0
3669,New York,1968,14.1,16.2,33.3,47.5,51.4,62.3,68.5,65.6,61.2,50.3,35.3,21.4
3670,New York,1969,19.6,21.6,28.4,44.7,53.5,63.1,67.3,67.7,59.6,47.2,36.4,20.7
3671,New York,1970,10.8,20.4,27.9,43.6,56.1,62.9,68.4,67.1,60.2,50.8,39.0,21.8
3672,New York,1971,14.4,22.7,27.2,39.0,52.8,64.5,66.6,65.3,62.5,54.1,34.9,28.1
3673,New York,1972,22.0,17.8,27.0,37.6,56.1,61.2,68.3,64.8,59.4,43.1,33.0,26.7
3674,New York,1973,23.9,18.7,38.7,44.8,52.0,66.2,69.3,69.7,58.8,50.2,37.6,26.6
3675,New York,1974,22.5,18.8,30.1,45.3,51.8,62.8,67.6,66.6,56.7,43.4,37.0,27.8
3676,New York,1975,24.4,24.0,28.2,36.9,59.6,64.3,69.8,66.8,55.7,50.3,42.2,23.6
3677,New York,1976,13.8,27.4,33.8,45.4,51.9,66.3,65.6,64.7,56.5,43.2,31.4,18.3
3678,New York,1977,11.0,21.7,36.6,44.6,57.4,61.0,68.4,65.5,59.1,46.0,39.4,23.2
3679,New York,1978,16.9,13.1,26.5,40.2,55.5,62.6,67.4,67.4,56.5,46.0,36.6,25.7
3680,New York,1979,19.0,10.7,35.4,42.3,55.6,62.6,68.6,65.4,58.2,47.5,40.9,29.0
3681,New York,1980,21.6,17.6,29.3,44.3,56.0,60.3,68.6,69.2,59.6,44.7,33.1,19.0
3682,New York,1981,11.9,29.4,31.8,46.0,55.2,64.0,68.5,65.7,57.3,44.1,36.5,25.4
3683,New York,1982,12.0,21.4,29.7,40.4,57.2,60.7,68.1,63.0,59.0,48.5,40.1,32.2
3684,New York,1983,22.2,25.0,34.4,41.9,52.0,64.4,69.7,67.9,60.9,48.4,37.5,21.9
